wine_id,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
2395,6.6,0.23,0.32,1.7,0.024,26,102,0.99084,3.29,0.6,11.8,6
2396,6.1,0.17,0.42,15.1,0.033,28,124,0.99684,2.87,0.47,9.5,5
2397,6.3,0.43,0.32,8.8,0.042,18,106,0.99172,3.28,0.33,12.9,7
2398,6.8,0.21,0.27,2.1,0.03,26,139,0.99,3.16,0.61,12.6,7
2399,6.8,0.21,0.31,2.9,0.046,40,121,0.9913,3.07,0.65,10.9,7
2400,6.6,0.25,0.32,5.6,0.039,15,68,0.99163,2.96,0.52,11.1,6
2401,7.8,0.43,0.49,13,0.033,37,158,0.9955,3.14,0.35,11.3,6
2402,9.4,0.16,0.23,1.6,0.042,14,67,0.9942,3.07,0.32,9.5,5
2403,6,0.2,0.25,2,0.041,30,95,0.99078,3.27,0.56,11.1,6
2404,5.8,0.17,0.34,1.8,0.045,96,170,0.99035,3.38,0.9,11.8,8
2405,7.6,0.28,0.39,1.9,0.052,23,116,0.9941,3.25,0.4,10.4,6
2406,7.3,0.19,0.27,13.9,0.057,45,155,0.99807,2.94,0.41,8.8,8
2407,6.5,0.28,0.35,9.8,0.067,61,180,0.9972,3.15,0.57,9,4
2408,7.8,0.26,0.49,3.1,0.045,21,116,0.9931,3.16,0.35,10.3,5
2409,6.1,0.2,0.25,1.2,0.038,34,128,0.9921,3.24,0.44,10.1,5
2410,5.8,0.33,0.23,5,0.053,29,106,0.99458,3.13,0.52,9,5
2411,7.4,0.26,0.31,2.4,0.043,58,178,0.9941,3.42,0.68,10.6,6
2412,6.6,0.16,0.36,1.1,0.031,27,93,0.98884,3.23,0.34,13.2,8
2413,6.1,0.41,0.2,12.6,0.032,54,136,0.99516,2.91,0.43,10.6,6
2414,8.1,0.43,0.42,6.6,0.033,36,141,0.9918,2.98,0.39,13.3,7
2415,6,0.495,0.27,5,0.157,17,129,0.99396,3.03,0.36,9.3,5
2416,7.1,0.44,0.37,2.7,0.041,35,128,0.9896,3.07,0.43,13.5,7
2417,8.2,0.18,0.38,1.1,0.04,41,92,0.99062,2.88,0.6,12,6
2418,6.7,0.34,0.54,16.3,0.047,44,181,0.9987,3.04,0.56,8.8,5
2419,6.5,0.3,0.32,2,0.044,34,90,0.99185,3.37,0.68,11,7
2420,5.8,0.22,0.25,1.5,0.024,21,109,0.99234,3.37,0.58,10.4,6
2421,6.6,0.19,0.33,1.8,0.035,42,148,0.99196,3.15,0.36,10.2,5
2422,6.6,0.16,0.21,6.7,0.055,43,157,0.99384,3.15,0.52,10.8,6
2423,6.2,0.34,0.28,7.5,0.034,40,197,0.99485,3.14,0.6,9.7,5
2424,7.1,0.36,0.37,4.8,0.019,39,114,0.99036,3.08,0.49,12.7,7
2425,5.5,0.15,0.32,14,0.031,16,99,0.99437,3.26,0.38,11.5,8
2426,6.6,0.44,0.32,3,0.095,13,75,0.98954,3.1,0.63,12.8,6
2427,7.9,0.44,0.37,5.85,0.033,27,93,0.992,3.16,0.54,12.6,7
2428,7.4,0.35,0.24,6,0.042,28,123,0.99304,3.14,0.44,11.3,5
2429,8.4,0.32,0.35,11.7,0.029,3,46,0.99439,3.02,0.34,11.8,6
2430,8.2,0.23,0.4,7.5,0.049,12,76,0.9966,3.06,0.84,9.7,6
2431,6.6,0.23,0.2,11.4,0.044,45,131,0.99604,2.96,0.51,9.7,6
2432,7.6,0.33,0.41,13.7,0.045,44,197,0.9989,3.18,0.64,9.1,5
2433,7.4,0.2,0.37,16.95,0.048,43,190,0.9995,3.03,0.42,9.2,6
2434,7.3,0.24,0.34,15.4,0.05,38,174,0.9983,3.03,0.42,9,6
2435,6.2,0.22,0.28,2.2,0.04,24,125,0.9917,3.19,0.48,10.5,6
2436,6.1,0.25,0.18,10.5,0.049,41,124,0.9963,3.14,0.35,10.5,5
2437,5.3,0.26,0.23,5.15,0.034,48,160,0.9952,3.82,0.51,10.5,7
2438,7.9,0.18,0.37,3,0.061,25,178,0.995,3.22,0.51,10,6
2439,7.9,0.16,0.64,17,0.05,69,210,1.0004,3.15,0.51,9.3,7
2440,8.3,0.23,0.3,2.1,0.049,21,153,0.9953,3.09,0.5,9.6,6
2441,8.1,0.24,0.32,10.5,0.03,34,105,0.99407,3.11,0.42,11.8,6
2442,5.3,0.58,0.07,6.9,0.043,34,149,0.9944,3.34,0.57,9.7,5
2443,7.1,0.17,0.38,7.4,0.052,49,182,0.9958,3.35,0.52,9.6,6
2444,7.1,0.29,0.49,1.2,0.031,32,99,0.9893,3.07,0.33,12.2,6
2445,8,0.18,0.37,1.3,0.04,15,96,0.9912,3.06,0.61,12.1,6
2446,4.6,0.445,0,1.4,0.053,11,178,0.99426,3.79,0.55,10.2,5
2447,6.5,0.18,0.33,1.4,0.029,35,138,0.99114,3.36,0.6,11.5,7
2448,7.2,0.22,0.28,7.2,0.06,41,132,0.9935,3.08,0.59,11.3,6
2449,7.6,0.52,0.49,14,0.034,37,156,0.9958,3.14,0.38,11.8,7
2450,6.6,0.19,0.43,10.9,0.045,53,154,0.99752,3.52,0.77,10.4,6
2451,5.8,0.23,0.21,1.5,0.044,21,110,0.99138,3.3,0.57,11,6
2452,6.6,0.17,0.36,1.9,0.036,38,110,0.99056,3.05,0.54,11.4,6
2453,6.7,0.24,0.35,13.1,0.05,64,205,0.997,3.15,0.5,9.5,5
2454,7.4,0.33,0.26,15.6,0.049,67,210,0.99907,3.06,0.68,9.5,5
2455,5.3,0.47,0.1,1.3,0.036,11,74,0.99082,3.48,0.54,11.2,4
2456,6.7,0.31,0.08,1.3,0.038,58,147,0.9922,3.18,0.46,10,5
2457,6.4,0.22,0.32,7.9,0.029,34,124,0.9948,3.4,0.39,10.2,5
2458,7.4,0.31,0.26,8.6,0.048,47,206,0.9964,3.26,0.36,9.1,5
2459,7.3,0.3,0.74,13.5,0.039,46,165,0.9982,3.02,0.4,8.7,5
2460,6.5,0.32,0.48,8,0.026,18,88,0.99144,3.22,0.79,12.7,4
2461,7.6,0.32,0.25,9.5,0.03,15,136,0.99367,3.1,0.44,12.1,6
2462,5,0.31,0,6.4,0.046,43,166,0.994,3.3,0.63,9.9,6
2463,6.3,0.3,0.24,6.6,0.04,38,141,0.995,3.22,0.47,9.5,5
2464,6.1,0.27,0.32,1.1,0.034,24,110,0.9898,3.36,0.4,12.5,6
2465,7.2,0.46,0.65,10.4,0.05,76,192,0.9976,3.16,0.42,8.7,5
2466,6.8,0.16,0.29,10.4,0.046,59,143,0.99518,3.2,0.4,10.8,6
2467,6.9,0.32,0.26,8.3,0.053,32,180,0.9965,3.25,0.51,9.2,6
2468,7.7,0.28,0.35,15.3,0.056,31,117,0.9998,3.27,0.5,9.6,5
2469,7.1,0.16,0.25,1.3,0.034,28,123,0.9915,3.27,0.55,11.4,6
2470,6.1,0.25,0.3,1.2,0.036,42,107,0.991,3.34,0.56,10.8,7
2471,6.6,0.18,0.28,3.3,0.044,18,91,0.993,3.42,0.64,10.8,6
2472,8.4,0.23,0.32,1.3,0.048,59,113,0.99178,3.1,0.55,11,6
2473,5.2,0.28,0.29,1.1,0.028,18,69,0.99168,3.24,0.54,10,6
2474,6.8,0.26,0.44,8.2,0.046,52,183,0.99584,3.2,0.51,9.4,5
2475,7.6,0.18,0.36,2.4,0.049,38,123,0.996,3.6,0.46,10.3,5
2476,5.9,0.22,0.18,6.4,0.041,28,120,0.99403,3.27,0.5,9.9,5
2477,7.4,0.21,0.3,8.1,0.047,13,114,0.9941,3.12,0.35,10.5,6
2478,6.2,0.32,0.12,4.8,0.054,6,97,0.99424,3.16,0.5,9.3,5
2479,7.4,0.19,0.3,12.8,0.053,48.5,229,0.9986,3.14,0.49,9.1,7
2480,6.9,0.3,0.3,1.3,0.053,24,186,0.99361,3.29,0.54,9.9,4
2481,6.8,0.22,0.36,1.2,0.052,38,127,0.9933,3.04,0.54,9.2,5
2482,7.7,0.28,0.35,15.3,0.056,31,117,0.9998,3.27,0.5,9.6,5
2483,5.5,0.32,0.45,4.9,0.028,25,191,0.9922,3.51,0.49,11.5,7
2484,6.4,0.17,0.34,1.5,0.091,42,135,0.9938,3.25,0.49,9.6,7
2485,7.6,0.2,0.3,14.2,0.056,53,212.5,0.999,3.14,0.46,8.9,8
2486,5.9,0.21,0.23,7.9,0.033,22,130,0.9944,3.38,0.59,10.9,6
2487,6.1,0.27,0.3,16.7,0.039,49,172,0.99985,3.4,0.45,9.4,5
2488,8.1,0.22,0.28,7.7,0.043,57,176,0.9954,3.12,0.55,10,5
2489,7,0.2,0.74,0.8,0.044,19,163,0.9931,3.46,0.53,10.2,5
2490,6.7,0.33,0.34,6.6,0.067,35,156,0.99542,3.11,0.48,9.3,6
2491,7,0.3,0.51,13.6,0.05,40,168,0.9976,3.07,0.52,9.6,7
2492,7,0.17,0.36,6.4,0.055,42,123,0.99318,3.11,0.5,11,8
2493,6.7,0.15,0.38,1.7,0.037,20,84,0.99046,3.09,0.53,11.4,6
2494,5.6,0.25,0.26,3.6,0.037,18,115,0.9904,3.42,0.5,12.6,6
2495,7.8,0.3,0.74,1.8,0.033,33,156,0.991,3.29,0.52,12.8,6
2496,6.5,0.18,0.33,1.4,0.029,35,138,0.99114,3.36,0.6,11.5,7
2497,8.6,0.37,0.7,12.15,0.039,21,158,0.9983,3,0.73,9.3,6
2498,6,0.22,0.25,11.1,0.056,112,177,0.9961,3.08,0.36,9.4,6
2499,7.1,0.2,0.37,1.5,0.049,28,129,0.99226,3.15,0.52,10.8,5
2500,6.7,0.5,0.63,13.4,0.078,81,238,0.9988,3.08,0.44,9.2,5
2501,6.4,0.31,0.28,2.5,0.039,34,137,0.98946,3.22,0.38,12.7,6
2502,7,0.32,0.31,6.4,0.031,38,115,0.99235,3.38,0.58,12.2,7
2503,7.9,0.18,0.36,5.9,0.058,31,132,0.995,3.25,0.52,10.9,6
2504,8.1,0.31,0.24,1.6,0.032,10,67,0.9924,3.08,0.47,10.5,5
2505,7,0.44,0.24,12.1,0.056,68,210,0.99718,3.05,0.5,9.5,5
2506,7.3,0.42,0.38,6.8,0.045,29,122,0.9925,3.19,0.37,12.6,7
2507,7.9,0.31,0.22,13.3,0.048,46,212,0.99942,3.47,0.59,10,5
2508,7.2,0.19,0.39,1.2,0.036,32,85,0.9918,3.16,0.5,10.5,5
2509,6.8,0.32,0.37,3.4,0.023,19,87,0.9902,3.14,0.53,12.7,6
2510,7.1,0.17,0.43,1.3,0.023,33,132,0.99067,3.11,0.56,11.7,6
2511,5.5,0.12,0.33,1,0.038,23,131,0.99164,3.25,0.45,9.8,5
2512,5.8,0.32,0.28,4.3,0.032,46,115,0.98946,3.16,0.57,13,8
2513,6,0.555,0.26,4.5,0.053,17,126,0.9943,3.24,0.46,9.1,5
2514,8.4,0.2,0.31,2.8,0.054,16,89,0.99416,2.96,0.45,9.5,6
2515,7.6,0.15,0.35,4.3,0.051,23,98,0.99422,3.1,0.44,9.5,6
2516,8,0.55,0.42,12.6,0.211,37,213,0.9988,2.99,0.56,9.3,5
2517,6.9,0.25,0.29,2.4,0.038,28,76,0.99088,3.01,0.36,11.7,7
2518,7.6,0.35,0.46,14.7,0.047,33,151,0.99709,3.03,0.53,10.3,5
2519,7.6,0.17,0.46,0.9,0.036,63,147,0.99126,3.02,0.41,10.7,6
2520,9.2,0.15,0.68,1.6,0.046,22,130,0.9948,3.02,0.45,10.4,6
2521,5.8,0.28,0.66,9.1,0.039,26,159,0.9965,3.66,0.55,10.8,5
2522,7.5,0.33,0.38,8.7,0.126,49,199,0.99711,2.98,0.57,9.4,5
2523,7.2,0.27,0.28,15.2,0.046,6,41,0.99665,3.17,0.39,10.9,6
2524,6.1,0.36,0.16,6.4,0.037,36,198,0.9944,3.17,0.62,9.9,6
2525,6.2,0.15,0.27,1.4,0.041,51,117,0.9909,3.28,0.38,11.2,6
2526,7.3,0.205,0.31,1.7,0.06,34,110,0.9963,3.72,0.69,10.5,6
2527,6.7,0.24,0.3,3.85,0.042,105,179,0.99189,3.04,0.59,11.3,8
2528,6.5,0.25,0.2,1.4,0.024,29,101,0.9916,3.24,0.54,10.8,6
2529,6.8,0.25,0.24,1.6,0.045,39,164,0.99402,3.53,0.58,10.8,5
2530,8.7,0.31,0.21,5.6,0.039,28,67,0.99328,2.96,0.52,11,4
2531,8.2,0.2,0.36,8.1,0.035,60,163,0.9952,3.05,0.3,10.3,6
2532,7.3,0.31,0.69,10.2,0.041,58,160,0.9977,3.06,0.45,8.6,5
2533,8.8,0.36,0.44,1.9,0.04,9,121,0.9953,3.19,0.48,9.9,6
2534,8.8,0.27,0.25,5,0.024,52,99,0.9925,2.87,0.49,11.4,5
2535,6.7,0.22,0.33,1.2,0.036,36,86,0.99058,3.1,0.76,11.4,6
2536,6.3,0.19,0.33,10.1,0.063,63,133,0.99561,2.86,0.41,9.1,5
2537,6.6,0.39,0.22,4,0.038,17,98,0.99018,3.25,0.53,13,7
2538,6.6,0.23,0.3,14.9,0.051,33,118,0.99835,3.04,0.54,9,6
2539,6.3,0.2,0.4,1.5,0.037,35,107,0.9917,3.46,0.5,11.4,6
2540,6.5,0.08,0.33,1.9,0.028,23,93,0.991,3.34,0.7,12,7
2541,7.6,0.3,0.22,10.2,0.049,57,191,0.9966,3.08,0.4,9.3,6
2542,6.6,0.4,0.3,5.3,0.038,20,125,0.99204,3.36,0.73,12.6,6
2543,6.1,0.29,0.27,1.7,0.024,13,76,0.9893,3.21,0.51,12.6,7
2544,6.8,0.22,0.41,6.7,0.034,39,116,0.99245,3.18,0.46,11.5,6
2545,5.5,0.34,0.26,2.2,0.021,31,119,0.98919,3.55,0.49,13,8
2546,6.2,0.3,0.3,2.5,0.041,29,82,0.99065,3.31,0.61,11.8,7
2547,6.6,0.21,0.29,1.8,0.026,35,128,0.99183,3.37,0.48,11.2,6
2548,7.2,0.25,0.32,1.5,0.047,27,132,0.9933,3.26,0.44,10.5,5
2549,5.5,0.62,0.33,1.7,0.037,24,118,0.98758,3.15,0.39,13.55,6
2550,7,0.24,0.35,1,0.032,42,104,0.98988,3.16,0.37,11.7,7
2551,6.4,0.29,0.28,11.1,0.063,66,169,0.9973,2.89,0.57,9,5
2552,5.9,0.25,0.24,7.4,0.044,21,113,0.99462,3.38,0.58,10.5,6
2553,6.2,0.22,0.3,12.4,0.054,108,152,0.99728,3.1,0.47,9.5,6
2554,8.7,0.34,0.46,13.8,0.055,68,198,0.9988,3.36,0.37,9.5,6
2555,6.5,0.36,0.36,6.7,0.185,51.5,151,0.99528,3.17,0.42,9.3,5
2556,8,0.42,0.36,5,0.037,34,101,0.992,3.13,0.57,12.3,7
2557,5.9,0.17,0.29,3.1,0.03,32,123,0.98913,3.41,0.33,13.7,7
2558,7.6,0.14,0.74,1.6,0.04,27,103,0.9916,3.07,0.4,10.8,7
2559,6.4,0.28,0.56,1.7,0.156,49,106,0.99354,3.1,0.37,9.2,6
2560,5.6,0.225,0.24,9.8,0.054,59,140,0.99545,3.17,0.39,10.2,6
2561,6.7,0.25,0.74,19.4,0.054,44,169,1.0004,3.51,0.45,9.8,6
2562,6.8,0.17,0.32,1.4,0.04,35,106,0.99026,3.16,0.66,12,5
2563,7,0.19,0.33,6.3,0.032,42,127,0.99182,3.31,0.38,12.2,6
2564,5.6,0.185,0.19,7.1,0.048,36,110,0.99438,3.26,0.41,9.5,6
2565,7.8,0.34,0.27,1.2,0.04,25,106,0.9932,3.01,0.55,10.4,5
2566,7.4,0.16,0.27,15.5,0.05,25,135,0.9984,2.9,0.43,8.7,7
2567,6.1,0.27,0.31,3.9,0.034,42,137,0.99218,3.24,0.46,10.9,6
2568,7.7,0.18,0.35,5.8,0.055,25,144,0.99576,3.24,0.54,10.2,6
2569,7.2,0.26,0.74,13.6,0.05,56,162,0.998,3.03,0.44,8.8,5
2570,7.1,0.43,0.3,6.6,0.025,15,138,0.99126,3.18,0.46,12.6,6
2571,7,0.25,0.33,2.1,0.021,17,76,0.99021,3.26,0.45,12.3,6
2572,8.2,0.35,0.4,6.3,0.039,35,162,0.9936,3.15,0.34,11.9,7
2573,6.8,0.31,0.19,3.5,0.086,30,130,0.993,2.83,0.44,9.6,5
2574,6.2,0.47,0.21,1,0.044,13,98,0.99345,3.14,0.46,9.2,5
2575,7.3,0.21,0.33,1,0.037,66,144,0.9923,3.11,0.52,10.2,6
2576,7.5,0.26,0.52,13.2,0.047,64,179,0.9982,3.1,0.46,9,5
2577,7.4,0.16,0.3,13.7,0.056,33,168,0.99825,2.9,0.44,8.7,7
2578,7.5,0.26,0.25,1.7,0.038,29,129,0.99312,3.45,0.56,10.4,6
2579,6,0.59,0,0.8,0.037,30,95,0.99032,3.1,0.4,10.9,4
2580,6.3,0.27,0.29,12.2,0.044,59,196,0.99782,3.14,0.4,8.8,6
2581,6.1,0.6,0.12,1.8,0.05,11,76,0.99268,3.42,0.48,10.4,4
2582,6.8,0.2,0.38,4.7,0.04,27,103,0.994,3.37,0.58,10.7,6
2583,7.1,0.31,0.25,11.2,0.048,32,136,0.99663,3.14,0.4,9.5,5
2584,8.5,0.21,0.26,9.25,0.034,73,142,0.9945,3.05,0.37,11.4,6
2585,6.7,0.24,0.29,14.9,0.053,55,136,0.99839,3.03,0.52,9,5
2586,7.3,0.34,0.3,1.3,0.057,25,173,0.9948,3.26,0.51,9.1,6
2587,7,0.29,0.49,3.8,0.047,37,136,0.9938,2.95,0.4,9.4,6
2588,6,0.29,0.41,10.8,0.048,55,149,0.9937,3.09,0.59,11,7
2589,6.2,0.3,0.21,1.1,0.032,31,111,0.9889,2.97,0.42,12.2,6
2590,7.2,0.29,0.4,7.6,0.024,56,177,0.9928,3.04,0.32,11.5,6
2591,7.2,0.24,0.27,11.4,0.034,40,174,0.99773,3.2,0.44,9,5
2592,7.3,0.28,0.54,12.9,0.049,62,152,0.9984,3.06,0.45,9.1,6
2593,6.6,0.45,0.43,7.2,0.064,31,186,0.9954,3.12,0.44,9.4,5
2594,7.4,0.2,0.28,9.1,0.047,29,95,0.99532,3.16,0.47,9.8,7
2595,7.2,0.23,0.38,6.1,0.067,20,90,0.99496,3.17,0.79,9.7,5
2596,6.1,0.16,0.37,1.1,0.031,37,97,0.9922,3.4,0.58,10.5,6
2597,7,0.24,0.36,4.9,0.083,10,133,0.9942,3.33,0.37,10.8,6
2598,7,0.55,0.05,8,0.036,19,164,0.99269,3.26,0.46,12.2,6
2599,6.4,0.31,0.4,6.4,0.039,39,191,0.99513,3.14,0.52,9.8,5
2600,7.4,0.25,0.37,6.9,0.02,14,93,0.9939,3,0.48,10.7,7
2601,8.6,0.23,0.46,1,0.054,9,72,0.9941,2.95,0.49,9.1,6
2602,7.2,0.28,0.3,10.7,0.044,61,222,0.9972,3.14,0.5,9.1,6
2603,7,0.3,0.38,14.9,0.032,60,181,0.9983,3.18,0.61,9.3,7
2604,7.5,0.3,0.71,1.3,0.16,44,149,0.9948,3.08,0.42,8.9,5
2605,6.4,0.27,0.29,10.8,0.028,17,118,0.99356,3.18,0.37,11.2,6
2606,8.5,0.23,0.34,1.3,0.035,54,110,0.99176,3.07,0.55,11,7
2607,5.4,0.17,0.27,2.7,0.049,28,104,0.99224,3.46,0.55,10.3,6
2608,7.1,0.25,0.39,2.1,0.036,30,124,0.9908,3.28,0.43,12.2,8
2609,6.4,0.4,0.25,4.2,0.032,15,91,0.98988,3.26,0.52,13.1,6
2610,6.9,0.21,0.49,1.4,0.041,15,164,0.9927,3.25,0.63,11,5
2611,6.9,0.18,0.3,2,0.038,39,190,0.9914,3.32,0.37,12.2,6
2612,5.6,0.41,0.22,7.1,0.05,44,154,0.9931,3.3,0.4,10.5,5
2613,6.1,0.2,0.4,1.9,0.028,32,138,0.9914,3.26,0.72,11.7,5
2614,6.2,0.24,0.22,7.9,0.053,45,149,0.99545,3.23,0.52,9.3,5
2615,6.4,0.26,0.21,8.2,0.05,51,182,0.99542,3.23,0.48,9.5,5
2616,6.7,0.3,0.44,18.75,0.057,65,224,0.99956,3.11,0.53,9.1,5
2617,7.5,0.34,0.24,3.85,0.031,5,34,0.99098,3.01,0.36,11.8,4
2618,6.4,0.28,0.17,8.3,0.042,61,195,0.99577,3.22,0.46,9.4,5
2619,6.6,0.25,0.39,1.45,0.04,40,89,0.9911,3.35,0.4,11.4,7
2620,6.8,0.29,0.5,13.3,0.053,48,194,0.9974,3.09,0.45,9.4,5
2621,8.2,0.26,0.33,2.6,0.053,11,71,0.99402,2.89,0.49,9.5,5
2622,8.2,0.25,0.46,3.75,0.05,14,102,0.99524,3.28,0.58,9.7,5
2623,6.2,0.38,0.42,2.5,0.038,34,117,0.99132,3.36,0.59,11.6,7
2624,6.5,0.23,0.33,13.8,0.042,25,139,0.99695,3.35,0.56,10.4,6
2625,6.7,0.18,0.31,10.6,0.035,42,143,0.99572,3.08,0.49,9.8,7
2626,6.8,0.64,0.08,9.7,0.062,26,142,0.9972,3.37,0.46,8.9,4
2627,7.4,0.28,0.36,14.6,0.048,35,161,0.9968,3.14,0.56,10.6,5
2628,6.3,0.36,0.28,2.5,0.035,18,73,0.98868,3.1,0.47,12.8,7
2629,7,0.24,0.51,11,0.029,55,227,0.9965,3.03,0.61,9.5,5
2630,7.2,0.27,0.74,12.5,0.037,47,156,0.9981,3.04,0.44,8.7,5
2631,6.2,0.21,0.52,6.5,0.047,28,123,0.99418,3.22,0.49,9.9,6
2632,5.6,0.35,0.14,5,0.046,48,198,0.9937,3.3,0.71,10.3,5
2633,6.3,0.18,0.22,5.6,0.047,45,147,0.99383,3.09,0.54,10,5
2634,6.1,0.34,0.46,4.7,0.029,21,94,0.991,3.29,0.62,12.3,6
2635,7.1,0.37,0.67,10.5,0.045,49,155,0.9975,3.16,0.44,8.7,5
2636,7.6,0.18,0.28,7.1,0.041,29,110,0.99652,3.2,0.42,9.2,6
2637,5.8,0.36,0.26,3.3,0.038,40,153,0.9911,3.34,0.55,11.3,6
2638,7.4,0.27,0.26,11.8,0.053,55,173,0.99699,3.11,0.6,9.8,5
2639,5.7,0.36,0.34,4.2,0.026,21,77,0.9907,3.41,0.45,11.9,6
2640,7.1,0.29,0.34,7.8,0.036,49,128,0.99397,3.21,0.4,10.7,6
2641,6.8,0.29,0.34,3.5,0.054,26,189,0.99489,3.42,0.58,10.4,5
2642,7.6,0.18,0.36,2.4,0.049,38,123,0.996,3.6,0.46,10.3,5
2643,7.5,0.21,0.29,1.5,0.046,35,107,0.99123,3.15,0.45,11.3,6
2644,7.4,0.22,0.33,2,0.045,31,101,0.9931,3.42,0.55,11.4,5
2645,6.2,0.22,0.28,2.2,0.04,24,125,0.9917,3.19,0.48,10.5,6
2646,7,0.14,0.49,5.9,0.053,22,118,0.9954,3.36,0.36,9.4,6
2647,5.9,0.14,0.25,4.5,0.027,34,140,0.9934,3.49,0.51,10.8,6
2648,6.2,0.25,0.47,11.6,0.048,62,210,0.9968,3.19,0.5,9.5,5
2649,6.6,0.26,0.24,7.2,0.038,28,137,0.9952,3.35,0.6,10.4,6
2650,6.5,0.24,0.24,1.6,0.046,15,60,0.9928,3.19,0.39,9.8,5
2651,6.8,0.21,0.49,14.5,0.06,50,170,0.9991,3.55,0.44,9.8,6
2652,6.7,0.19,0.41,15.6,0.056,75,155,0.9995,3.2,0.44,8.8,6
2653,7,0.32,0.31,6.4,0.031,38,115,0.99235,3.38,0.58,12.2,7
2654,6.6,0.38,0.29,2.9,0.035,15,101,0.98916,3.04,0.37,12.5,6
2655,7,0.35,0.31,1.8,0.069,15,162,0.9944,3.18,0.47,9.4,5
2656,7.2,0.24,0.29,3,0.036,17,117,0.99411,3.36,0.68,10.1,6
2657,6.6,0.26,0.36,1.2,0.035,43,126,0.99094,3.01,0.63,11.4,6
2658,7.9,0.18,0.49,5.2,0.051,36,157,0.9953,3.18,0.48,10.6,6
2659,6.2,0.3,0.42,2.2,0.036,28,128,0.9901,3.13,0.38,11.6,6
2660,6.5,0.41,0.64,11.8,0.065,65,225,0.9978,3.12,0.51,8.9,5
2661,7.4,0.27,0.49,1.1,0.037,33,156,0.992,3.15,0.54,11.1,6
2662,7.1,0.37,0.3,6.2,0.04,49,139,0.99021,3.17,0.27,13.6,6
2663,7,0.14,0.32,9,0.039,54,141,0.9956,3.22,0.43,9.4,6
2664,7.1,0.39,0.39,11.1,0.034,25,204,0.99616,3.05,0.52,10,6
2665,5.1,0.35,0.26,6.8,0.034,36,120,0.99188,3.38,0.4,11.5,6
2666,7.9,0.14,0.74,1.2,0.028,30,165,0.991,3.08,0.82,12.3,6
2667,7.2,0.25,0.28,14.4,0.055,55,205,0.9986,3.12,0.38,9,7
2668,6.7,0.15,0.38,1.7,0.037,20,84,0.99046,3.09,0.53,11.4,6
2669,6.9,0.48,0.36,3.5,0.03,31,135,0.9904,3.14,0.38,12.2,7
2670,7.9,0.26,0.33,10.3,0.039,73,212,0.9969,2.93,0.49,9.5,6
2671,10,0.23,0.27,14.1,0.033,45,166,0.9988,2.72,0.43,9.7,6
2672,6.4,0.38,0.24,7.2,0.047,41,151,0.99604,3.11,0.6,9.2,5
2673,5.4,0.18,0.24,4.8,0.041,30,113,0.99445,3.42,0.4,9.4,6
2674,7.1,0.33,0.25,1.6,0.03,25,126,0.9901,3.22,0.34,12.1,7
2675,7.6,0.26,0.47,1.6,0.068,5,55,0.9944,3.1,0.45,9.6,5
2676,7.3,0.2,0.39,2.3,0.048,24,87,0.99044,2.94,0.35,12,6
2677,6.7,0.45,0.3,5.3,0.036,27,165,0.99122,3.12,0.46,12.2,6
2678,6.7,0.15,0.32,7.9,0.034,17,81,0.99512,3.29,0.31,10,6
2679,6.7,0.35,0.32,9,0.032,29,113,0.99188,3.13,0.65,12.9,7
2680,6.6,0.26,0.46,6.9,0.047,59,183,0.99594,3.2,0.45,9.3,5
2681,6.5,0.41,0.24,14,0.048,24,113,0.9982,3.44,0.53,9.8,6
2682,6.5,0.17,0.54,8.5,0.082,64,163,0.9959,2.89,0.39,8.8,6
2683,8.2,0.61,0.45,5.4,0.03,15,118,0.9954,3.14,0.34,9.6,5
2684,7,0.21,0.28,8.6,0.045,37,221,0.9954,3.25,0.54,10.4,6
2685,7.2,0.24,0.3,1.2,0.037,11,95,0.98914,2.96,0.36,12.5,6
2686,6.7,0.34,0.43,1.6,0.041,29,114,0.99014,3.23,0.44,12.6,6
2687,5.3,0.3,0.3,1.2,0.029,25,93,0.98742,3.31,0.4,13.6,7
2688,7.3,0.19,0.24,6.3,0.054,34,231,0.9964,3.36,0.54,10,6
2689,8.3,0.21,0.4,1.6,0.032,35,110,0.9907,3.02,0.6,12.9,7
2690,6.1,0.38,0.2,6.6,0.033,25,137,0.9938,3.3,0.69,10.4,6
2691,8.7,0.24,0.35,0.6,0.042,11,71,0.9926,3.08,0.38,10.6,5
2692,6.4,0.25,0.33,1.4,0.04,42,115,0.9906,3.19,0.48,11.3,7
2693,5.9,0.23,0.3,12.9,0.054,57,170,0.9972,3.28,0.39,9.4,5
2694,6.8,0.22,0.35,17.5,0.039,38,153,0.9994,3.24,0.42,9,6
2695,8.4,0.27,0.3,2.2,0.037,36,129,0.99085,2.89,0.3,11.46666667,6
2696,6.8,0.43,0.26,5.2,0.043,40,176,0.99116,3.17,0.41,12.3,6
2697,8.3,0.3,0.36,10,0.042,33,169,0.9982,3.23,0.51,9.3,6
2698,7.1,0.25,0.25,1.6,0.046,50,181,0.9925,3.2,0.42,11,7
2699,6.4,0.15,0.44,1.2,0.043,67,150,0.9907,3.14,0.73,11.2,7
2700,7.15,0.17,0.24,9.6,0.119,56,178,0.99578,3.15,0.44,10.2,6
2701,6.6,0.22,0.28,12.05,0.058,25,125,0.99856,3.45,0.45,9.4,5
